SiteCode,SiteID,SampleYear,Location,Treatment,Water,Standing Dead,Litter,Bare Ground,Bryophyte sp.,ACHMILLE,BOECYLIN,BOLFLUVI,BRASCHE,CALCANAD,Calystegia sp.,CAMAPARI,CALSEPIU,CARAQUAT,CARBUXBA,CARCRAWE,CARCOMOS,CARCRYPT,CARLACUS,CARLANGU,CARLASIO,CARSARTW,Carex sp,CERDEME,CHARA SP,CLAMARIS,Cornus Sp.,DECVERTI,DULARUND,ELEPALUS,ELOCANA,Eleocharis Sp,EQUFLUVI,Epuatorium sp.,Fern,Fontinalis Sp,FRAVIRGI,GALLABRA,GALTRIF,HYDMORSU,HYDVERTI,HYPKALMI,IMPCAPEN,IRIVERSA,JUNBALTI,JUNBREVI,Juncus Sp.,LEEORYZO,LEMMINOR,LYCAMERI,LYSTHRYS,Lythrum Sp,LYTSALIC,Myriophyllum sp,MYRSIBI,MYRSPIC,NAJFLEXI,Nitella spp.,NUPLUTE,NYMODOR,PHRAUSTR,PERAMPHI,POLYGONUM SP,PONCORD,POTFOLI,POTGRAMI,POTNATA,POTPRAE,POTRICH,POTZOST,Potamogeton sp.,Rosa Sp,Sagittaria sp.,SAGCUNE,SAGLATIF,SCHPUNGE,SCHTABER,SCIACUTU,Solonaceae Sp.(%),SPARGANIUM SP,SPAEMER,SPAEURY,SPIPOLY,STUPECT,THEPALUS,Typha sp.,UTRGIBBA,UTRINTER,UTRMINO,UTRVULGA,VALAMER,Vicia Sp,ZIZPALUS,Unknown Seedling,Richness,meanC
LPC3220,LPC32,2020,Long Point,Control,0,9.803921569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.803921569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.43137255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.980392157,0,0,0,0,0,0,0.980392157,0,0,0,0,4,3
LPC3320,LPC33,2020,Long Point,Control,10.29866117,5.149330587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051493306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051493306,0,0,0,0,0,0,0,0,0,0,0,0,0,1.029866117,0,0,0,0,0,0,82.38928939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.029866117,0,0,0,0,5,2.4
LPC3420,LPC34,2020,Long Point,Control,9.803921569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.21568627,0,0,0,0,0,0,0,0,0.980392157,0,0,0,0,0,0,0,0,0,0,0,0,0,4.901960784,0,0,0,24.50980392,0,0,0,0,0,0,4.901960784,0,0,0,0.980392157,4.901960784,9.803921569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3.571428571
LPC3520,LPC35,2020,Long Point,Control,41.62330905,15.60874089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.62330905,0,0,0,0.052029136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052029136,1.040582726,0,0,0,0,4,5
LPC3620,LPC36,2020,Long Point,Control,9.985022466,0,29.9550674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049925112,0,0,0,0,0,0,59.9101348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049925112,0,0,0,0,0,0,0.049925112,0,0,0,0,4,4.25
LPC3720,LPC37,2020,Long Point,Control,48.97159647,9.794319295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048971596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.17727718,0,0,0,0.048971596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.979431929,0,0,0,0,0,0,0.979431929,0,0,0,0,5,3.2
LPC3820,LPC38,2020,Long Point,Control,29.9850075,9.995002499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.97001499,0,0.049975012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
LPC3920,LPC39,2020,Long Point,Control,0,19.77261493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.988630746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.09045971,0.049431537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049431537,0,0,0.049431537,0,0,0,0,0,0,0,0,5,2.4
LPC4020,LPC40,2020,Long Point,Control,9.99000999,19.98001998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.93006993,0,0.04995005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04995005,0,0,0,0,0,0,0,0,0,0,0,3,4
LPT0520,LPT05,2020,Long Point,Treatment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.630194634,0,0.052603893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.68700684,0,0,0,0,0,0,0,0,0,2.630194634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5.5
LPT0620,LPT06,2020,Long Point,Treatment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.536783359,0,0,0,0,0,1.014713343,0,0,0,0,0,0,0,0,0.050735667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.32420091,0,0,0,2.536783359,0,0,0,0,0,2.536783359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4.4
LPT0720,LPT07,2020,Long Point,Treatment,0,0,5.06842372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050684237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050684237,2.53421186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050684237,0,0,86.16320324,0,0,0,0,0,0,0,6.082108464,6,3.333333333
LPT0820,LPT08,2020,Long Point,Treatment,24.97502498,0.04995005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.995004995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04995005,0,0,39.96003996,0,0,0,29.97002997,0,0,0,0,4,3
LPT0920,LPT09,2020,Long Point,Treatment,97.99118079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.979911808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.979911808,0,0,0,0,0,0.04899559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5.666666667
LPT1020,LPT10,2020,Long Point,Treatment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.25742574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.75247525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99009901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.666666667
LPT1120,LPT11,2020,Long Point,Treatment,29.7029703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99009901,0,0,0,0,0,19.8019802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8019802,0,0,0,0,0,0,0,0,0,0,9.900990099,0,0,0,0,19.8019802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3.75
LPT1220,LPT12,2020,Long Point,Treatment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,5,3
LPT1320,LPT13,2020,Long Point,Treatment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.628811777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.28811777,0,0,0,0,0,63.09148265,0,0,0,0,2.628811777,0,0,0,0,0.052576236,0,0,0,0,0,0,0,0,0,0.052576236,0,0,0,0,0,0,0,0,0,5.257623554,0,0,0,0,7,4.714285714
LPT1420,LPT14,2020,Long Point,Treatment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.66180049,0,0.0486618,0,0,0,0,0,0,0.0486618,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0486618,0,0,0,0,0,0,0,0,0,0,48.66180049,0,0,0,0,0.0486618,0,0,0.0486618,0,0,0,0,0,0,2.433090024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4.125
LPT1520,LPT15,2020,Long Point,Treatment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049975012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.95002499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7
LPT1620,LPT16,2020,Long Point,Treatment,0,0.070323488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.38818565,0,0,0,0,0,0,0,0,0.070323488,0,0,0,0,0,0,0,0,0,0,0,0,0,3.516174402,0,0,3.516174402,0,0,0,0,0,0,0,1.406469761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.032348805,0,0,0,0,6,3.5
LPT1720,LPT17,2020,Long Point,Treatment,24.37835202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048756704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.751340809,0,0,2.437835202,0,0,24.37835202,0,0,0,0,0,0,0,0,0,24.37835202,0,0,0,0,0,0,0,0,0,4.875670405,0,0,0,0,0,9.751340809,0,0,0,0,0,0,0,0,7,4
LPT1820,LPT18,2020,Long Point,Treatment,31.23373243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052056221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.05622072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.041124414,0,0,0,0,0,5.205622072,0,0,0,0,0,0,0,0,0,0,10.41124414,0,0,0,5,5
LPT1920,LPT19,2020,Long Point,Treatment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.37098345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048685492,0,0,0,0,0,0,0,0,0,0,0.048685492,0,0,0,0,0.048685492,0,0,0,0.048685492,0,0,0,0,0,0,0,0,0,2.434274586,0,0,0,0,0,0,0,0,0,0,6,4.6
LPT2020,LPT20,2020,Long Point,Treatment,10.86956522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.434782609,0,0,0,0,0,1.086956522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.086956522,0,0,5.434782609,0,0,0,0,0,0,0,10.86956522,0,0,0,0,32.60869565,0,0,0,0,0,0,0,0,0,0,32.60869565,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4.333333333
LPT4120,LPT41,2020,Long Point,Treatment,19.02044698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.755111745,0,0,0,0,0,0,0,0,0.047551117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047551117,0,0,0,0,0,0,4.755111745,0.047551117,0,0,0,0,4.755111745,0,0,0,0,0,0,0,0,0,0,38.04089396,4.755111745,0,0,0,0,0,0,0,23.77555873,0,0,0,0,9,4.444444444
LPT4220,LPT42,2020,Long Point,Treatment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.020408163,0,0,0,0,0,51.02040816,0,0,0,0,0,0,0,0,1.020408163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.30612245,0,0,0,0,10.20408163,0,0,0,0,0,0,0,0,0,1.020408163,0,0,0,0,0,0,0,0,0,20.40816327,0,0,0,0,7,3.666666667
LPT4320,LPT43,2020,Long Point,Treatment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.82248829,0,0,0,0,0,0,0,0,0.052056221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.05622072,1.041124414,0,0,0,0,0,0,0,15.61686622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.41124414,0,0,0,0,6,2.666666667
LPT4420,LPT44,2020,Long Point,Treatment,0,0,9.519276535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.03855307,0,0,0,0,0,0,0,0,4.759638267,0,0,0,0,0,0,0,0,0,0,0,0,0,19.03855307,0,0,0,0,0,0,0,0,0,0,19.03855307,0,0,0,0,19.03855307,0,0,0,0,0,0,0,0,0,0,0,0,0.047596383,9.519276535,0,0,0,0,0,0,0,0,0,0,7,3.428571429
RPC1020,RPC10,2020,Rondeau,Control,28.5578296,19.03855307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.03855307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.5578296,0.047596383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.759638267,0,0,0,0,4,3
RPC1120,RPC11,2020,Rondeau,Control,58.82352941,19.60784314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.60784314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.980392157,0.980392157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
RPC1220,RPC12,2020,Rondeau,Control,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
RPC1320,RPC13,2020,Rondeau,Control,0,38.0952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.80952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.0952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
RPC1420,RPC14,2020,Rondeau,Control,0,38.0952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.761904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.04761905,0,28.57142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.523809524,0,0,0,0,4,3.25
RPC1520,RPC15,2020,Rondeau,Control,0,73.68421053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.52631579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.52631579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.263157895,0,0,0,0,3,2
RPC220,RPC2,2020,Rondeau,Control,9.699321048,19.3986421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.969932105,67.89524733,0,0,0,0,0,0.048496605,0,0.048496605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.969932105,0,0,0,0,0,0.969932105,0,0,0,0,6,4.166666667
RPC320,RPC3,2020,Rondeau,Control,0,29.68827313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.58436418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.68827313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.989609104,0,0,0.049480455,0,0,0,0,0,0,0,0,4,1.5
RPC420,RPC4,2020,Rondeau,Control,0,19.8019802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.5049505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.7029703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99009901,0,0,0,0,0,0,0,0,0,0,0,3,2
RPC520,RPC5,2020,Rondeau,Control,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
RPC620,RPC6,2020,Rondeau,Control,9.99000999,19.98001998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04995005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.93006993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04995005,0,0,0,0,3,2
RPC720,RPC7,2020,Rondeau,Control,40,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
RPC820,RPC8,2020,Rondeau,Control,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3.75
RPC920,RPC9,2020,Rondeau,Control,29.7029703,29.7029703,0,0,0,0,0,0,0,0,0,0,0,0.99009901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8019802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8019802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.333333333
RPC1620,RPC16,2020,Rondeau,Treatment,52.08333333,20.83333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.41666667,1.041666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
RPT2120,RPT21,2020,Rondeau,Treatment,41.2371134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.030927835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.030927835,0,0,0,0,0,0,0,0,0,0,5.154639175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.54639175,0,4,4.5
RPT2220,RPT22,2020,Rondeau,Treatment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.154639175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.030927835,0,0,0,0,0,0,0,0,0,0,92.78350515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.030927835,0,4,4.5
RPT2320,RPT23,2020,Rondeau,Treatment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.66666667,0,0,0,9.523809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.80952381,0,3,5.666666667
RPT2420,RPT24,2020,Rondeau,Treatment,0,0.980392157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.01960784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.980392157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.01960784,0,0,0,0,0,0,0,0,3,1.333333333
RPT2520,RPT25,2020,Rondeau,Treatment,20.83333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.04166667,0,0,0,52.08333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.041666667,0,3,5.666666667
RPT2620,RPT26,2020,Rondeau,Treatment,40.81632653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.020408163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.020408163,0,0,0,5.102040816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.02040816,0,0,0,1.020408163,0,0,0,0,5,3
RPT2720,RPT27,2020,Rondeau,Treatment,19.51219512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.87804878,0,0,0,24.3902439,0,0,2.43902439,24.3902439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.3902439,0,5,7
RPT2820,RPT28,2020,Rondeau,Treatment,39.17727718,0.979431929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.794319295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048971596,0,0,0,0,0,0,0,0.979431929,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048971596,0,0,48.97159647,0,0,0,0,0,0,0,0,5,2.2
RPT2920,RPT29,2020,Rondeau,Treatment,0.933706816,9.337068161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66853408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.67413632,0.046685341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046685341,0,0,65.35947712,0,0,0,0.933706816,0,0,0,0,6,3
RPT3020,RPT30,2020,Rondeau,Treatment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.75247525,0,0,0,0,0,0,0,0,0,0,0,0,0,24.75247525,0,0,0,0,0,0,0.99009901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.5049505,0,0,0,0,4,2.75
RPT3120,RPT31,2020,Rondeau,Treatment,59.40594059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.75247525,0,0,0,0,0,0,0,0,9.900990099,0,0,0,0,0,0,0,0,0,0,0,0.99009901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95049505,0,0,0,0,4,2.75
